e_node_id,degree,in_degree,out_degree,clustering,pagerank
1637,75,47,28,0.2552702184745113,0.00501911976287995
1638,70,35,35,0.3016821602478973,0.002085512036471562
1639,28,14,14,0.4936102236421725,0.0004669284327118312
1640,19,9,10,0.6341463414634146,0.00070971503242452
1641,62,50,12,0.2075525269733106,0.0038731703085120948
1642,2,0,2,1.0,6.45240993381665e-05
1643,52,29,23,0.3851239669421488,0.001919126843099518
1644,12,6,6,0.34146341463414637,0.0006809675923722639
1645,65,44,21,0.26353790613718414,0.0026695270310107947
1646,62,37,25,0.31888191671420424,0.002183134372511967
1647,106,74,32,0.15044994375703036,0.0034484586812469683
1648,71,40,31,0.27522541863460714,0.002025798871341509
1649,14,5,9,0.47752808988764045,0.0001735505067399444
1650,5,3,2,0.0,0.0007610145888063089
1651,15,8,7,0.41414141414141414,0.0003318449956041471
1652,7,2,5,0.3888888888888889,0.0001134015729079582
1653,72,51,21,0.2281067556296914,0.004321476850727785
1654,56,39,17,0.3429781227946366,0.0036876415173809855
1655,2,1,1,0.0,0.00038567617381568195
1656,5,0,5,0.05,6.45240993381665e-05
1657,13,0,13,0.5833333333333334,6.45240993381665e-05
1658,30,15,15,0.3091334894613583,0.0008300484703820384
1659,22,12,10,0.5315315315315315,0.0011449368299027633
1660,34,19,15,0.37679671457905545,0.0009093619457125646
1661,44,24,20,0.5889008620689655,0.0025839700811222588
1662,20,9,11,0.6263736263736264,0.00081470120272124
1663,37,10,27,0.386535552193646,0.0010310698099415003
1664,26,13,13,0.49250936329588013,0.0004191200050561478
1665,4,1,3,0.2,0.00011273499323118101
1666,21,10,11,0.7592592592592593,0.0003715046179995171
1667,4,0,4,0.16666666666666666,6.45240993381665e-05
1668,16,5,11,0.4,0.00035575343890626696
1669,10,3,7,0.32558139534883723,0.00013486388953211419
1670,9,2,7,0.225,9.687561993853823e-05
1671,2,1,1,0.0,0.00017212659044338102
1672,6,2,4,0.1,9.687561993853823e-05
1673,44,26,18,0.5633136094674556,0.0024945966542804254
1674,3,1,2,0.0,0.0001122234006173161
1675,4,2,2,0.6,0.00028834743758325787
1676,11,3,8,0.19230769230769232,0.00027903295623768113
1677,2,0,2,0.5,6.45240993381665e-05
1678,2,0,2,0.5,6.45240993381665e-05
1679,6,4,2,0.4,0.0004899233497860583
1680,3,0,3,0.0,6.45240993381665e-05
1681,17,0,17,0.29411764705882354,6.45240993381665e-05
1682,15,7,8,0.9285714285714286,0.00025332567796590807
1683,11,5,6,0.62,0.00022625710686302282
1684,48,36,12,0.3349731663685152,0.0031524113303341796
1685,52,26,26,0.3826219512195122,0.0015451109277120926
1686,23,12,11,0.5308641975308642,0.00041189653097361867
1687,8,4,4,0.32,0.000812992568691142
1688,10,1,9,0.29545454545454547,8.277907687174659e-05
1689,9,3,6,0.2878787878787879,0.00017291503620472893
1690,12,4,8,0.4642857142857143,0.00017190844251482382
1691,12,4,8,0.3951612903225806,0.00019123778607608218
1692,7,3,4,0.7777777777777778,0.00014718069555322177
1693,7,3,4,0.7777777777777778,0.0001471806955532218
1694,16,7,9,0.6238938053097345,0.0002544232343282248
1695,12,6,6,1.0,0.00021156542057554378
1696,9,2,7,0.2647058823529412,0.00013883611052407544
1697,10,5,5,0.4024390243902439,0.00021640120878553274
1698,14,6,8,0.7588235294117647,0.00021835785197211267
1699,11,4,7,0.16363636363636364,0.00015799977497805555
1700,8,3,5,0.76,0.00011958421608630564
1701,15,7,8,0.6938775510204082,0.000250740812136351
1702,15,7,8,0.673469387755102,0.000251700075545722
1703,12,6,6,0.5121951219512195,0.0002521810537044666
1704,8,1,7,0.5,7.344255600195866e-05
1705,1,1,0,0.0,8.751967822152424e-05
1706,8,4,4,0.52,0.0001976354053002032
1707,9,3,6,0.6060606060606061,0.00012255232407545612
1708,3,1,2,1.0,8.761697870359057e-05
1709,8,3,5,0.76,0.00011958421608630561
1710,9,3,6,0.6060606060606061,0.0001225523240754561
1711,19,8,11,0.5030487804878049,0.00029657627992943445
1712,19,8,11,0.450920245398773,0.00029792172701478717
1713,5,2,3,0.3333333333333333,0.00010534257405712
1714,5,2,3,0.3333333333333333,9.942649006806129e-05
1715,10,1,9,0.5178571428571429,7.125395797641472e-05
1716,47,31,16,0.2619775739041794,0.0010748725965656492
1717,81,72,9,0.07110315652456882,0.0064358252341575805
1718,41,24,17,0.31893004115226337,0.001824281521831492
1719,6,1,5,0.08333333333333333,7.77406846476358e-05
1720,2,0,2,0.5,6.45240993381665e-05
1721,34,17,17,0.83298755186722,0.0003748248706267214
1722,50,44,6,0.03822222222222222,0.0034678188526871072
1723,4,2,2,0.0,0.00018766918941604357
1724,1,0,1,0.0,6.45240993381665e-05
1725,9,1,8,0.3333333333333333,7.219520658272641e-05
1726,12,3,9,0.4090909090909091,0.00019546153492861287
1727,10,7,3,0.43023255813953487,0.00021111726588545217
1728,2,0,2,1.0,6.45240993381665e-05
1729,1,0,1,0.0,6.45240993381665e-05
1730,10,5,5,0.38,0.00023293134431439226
1731,3,1,2,0.5,0.00010417891242226101
1732,51,25,26,0.40363007778738114,0.0010630727326116079
1733,30,15,15,0.9346793349168646,0.0003443557344883756
1734,4,0,4,0.5,6.45240993381665e-05
1735,4,1,3,0.7,0.00014206527846920188
1736,35,16,19,0.7112068965517241,0.00040564538090659614
1737,19,4,15,0.5505952380952381,0.00022124485569527744
1738,4,0,4,0.5,6.45240993381665e-05
1739,10,10,0,0.25555555555555554,0.0005475719422720828
1740,6,0,6,0.23333333333333334,6.45240993381665e-05
1741,1,0,1,0.0,6.45240993381665e-05
1742,9,3,6,0.2,0.0001950509047220765
1743,6,1,5,0.5,7.77406846476358e-05
1744,5,2,3,0.35,0.00015927471957752912
1745,36,22,14,0.36347197106690776,0.0007972952836695266
1746,19,14,5,0.0,0.0013244612265382349
1747,3,0,3,0.5,6.45240993381665e-05
1748,7,4,3,0.3,0.00023867993063382363
1749,16,8,8,0.5294117647058824,0.0004666955418209798
1750,5,2,3,0.25,0.00010385782554641888
1751,3,1,2,0.0,0.0001122234006173161
1752,13,3,10,0.3092105263157895,0.00012817561192090442
1753,15,6,9,0.2,0.0004351598785262247
1754,5,1,4,0.3888888888888889,0.0001017187013695292
1755,6,5,1,0.0,0.0003701283144791942
1756,5,3,2,1.0,0.0003695668085970508
1757,8,2,6,0.42857142857142855,9.003564603751244e-05
1758,9,4,5,0.2222222222222222,0.0003274304741896305
1759,5,0,5,0.3,6.45240993381665e-05
1760,7,4,3,0.15,0.00022431108522539216
1761,8,0,8,0.19642857142857142,6.45240993381665e-05
1762,1,0,1,0.0,6.45240993381665e-05
1763,6,1,5,0.4666666666666667,7.515605531832208e-05
1764,16,8,8,0.36046511627906974,0.00029943636639802687
1765,38,21,17,0.37338709677419357,0.0011395891180606505
1766,2,1,1,0.0,0.0004291135815339865
1767,20,13,7,0.17905405405405406,0.001746344040536532
1768,17,0,17,0.8492647058823529,6.45240993381665e-05
1769,4,1,3,0.3333333333333333,7.823606374221486e-05
1770,2,1,1,0.0,0.0002901087579121631
1771,10,5,5,0.7073170731707317,0.0002355867740172793
1772,11,5,6,0.2358490566037736,0.00016780071542197894
1773,23,10,13,0.35784313725490197,0.0005428858360089019
1774,5,4,1,0.0,0.00023651680995199893
1775,4,2,2,0.3333333333333333,0.00011023064735166107
1776,4,0,4,0.5833333333333334,6.45240993381665e-05
1777,4,1,3,0.0,9.003564603751244e-05
1778,1,0,1,0.0,6.45240993381665e-05
1779,30,15,15,0.9346793349168646,0.0003443557344883756
1780,7,2,5,0.1,9.822557659215948e-05
1781,33,15,18,0.77431906614786,0.0003474689356845645
1782,30,15,15,0.9346793349168646,0.0003443557344883756
1783,15,6,9,0.32432432432432434,0.000294635589390182
1784,15,11,4,0.22772277227722773,0.00045400228380768797
1785,14,7,7,0.26744186046511625,0.0002549662025419029
1786,10,2,8,0.125,9.373090105803174e-05
1787,13,1,12,0.4675324675324675,8.353912394257117e-05
1788,13,3,10,0.5754716981132075,0.00013810659808562533
1789,15,3,12,0.5592105263157895,0.00013905036423314754
1790,6,0,6,0.26666666666666666,6.45240993381665e-05
1791,10,2,8,0.5370370370370371,0.00014279179258845008
1792,10,1,9,0.7321428571428571,7.125395797641472e-05
1793,8,1,7,0.1,7.344255600195866e-05
1794,17,12,5,0.24019607843137256,0.0007873336089494348
1795,1,0,1,0.0,6.45240993381665e-05
1796,3,1,2,0.0,0.0001122234006173161
1797,13,7,6,0.25,0.0008079754115613535
1798,8,2,6,0.15384615384615385,0.00011724479915056359
1799,36,21,15,0.41621129326047357,0.000848661121377634
1800,10,4,6,0.4883720930232558,0.0001669164313387129
1801,4,1,3,0.16666666666666666,7.54936708614052e-05
1802,36,17,19,0.6617886178861788,0.00036923487297762034
1803,30,15,15,0.9346793349168646,0.0003443557344883756
1804,2,0,2,0.0,6.45240993381665e-05
1805,31,24,7,0.314214463840399,0.001970731496856287
1806,5,1,4,0.3333333333333333,8.193652845627633e-05
1807,11,6,5,0.2,0.000529868975129811
1808,1,0,1,0.0,6.45240993381665e-05
1809,3,1,2,0.5,8.600449862889154e-05
1810,3,1,2,0.0,0.0001122234006173161
1811,5,1,4,0.3333333333333333,8.11484478838801e-05
1812,30,15,15,0.9346793349168646,0.0003443557344883756
1813,15,7,8,0.34868421052631576,0.0002930040474499872
1814,4,3,1,0.5,0.0009622858404236687
1815,47,28,19,0.274077868852459,0.0013538892747151769
1816,9,4,5,0.47058823529411764,0.0002385004615502783
1817,8,2,6,0.32142857142857145,9.003564603751244e-05
1818,2,0,2,0.0,6.45240993381665e-05
1819,11,4,7,0.5288461538461539,0.0008292678332557962
1820,4,2,2,0.5,0.00013883611052407544
1821,3,1,2,0.6666666666666666,7.36654089408654e-05
1822,5,1,4,0.3333333333333333,0.00010107802889480029
1823,36,18,18,0.6750814332247557,0.0004154970189328868
1824,5,1,4,0.6666666666666666,8.193652845627633e-05
1825,18,8,10,0.1581196581196581,0.0009101903752214943
1826,14,7,7,0.45901639344262296,0.0003061689960647513
1827,2,0,2,0.0,6.45240993381665e-05
1828,9,2,7,0.425,9.60593346588801e-05
1829,33,21,12,0.40350877192982454,0.0008918366520911787
1830,2,1,1,0.0,8.669210980412928e-05
1831,28,11,17,0.1837837837837838,0.00039690752700070187
1832,46,37,9,0.06975505857294995,0.004609979493285287
1833,1,0,1,0.0,6.45240993381665e-05
1834,6,2,4,0.17857142857142858,0.0001099254206580168
1835,3,2,1,0.6666666666666666,0.00016222726779557318
1836,5,1,4,0.0,8.193652845627633e-05
1837,15,7,8,0.37623762376237624,0.0003091665786143803
1838,19,7,12,0.3393939393939394,0.0002350391518533265
1839,2,0,2,1.0,6.45240993381665e-05
1840,54,36,18,0.24275914634146342,0.002244051054571615
1841,7,3,4,0.6052631578947368,0.00012424588976313195
1842,7,3,4,0.6111111111111112,0.00015552428829629313
1843,10,4,6,0.04,0.0006741934952591605
1844,3,1,2,1.0,0.00023757332419892566
1845,4,1,3,0.0,9.003564603751244e-05
1846,30,15,15,0.9346793349168646,0.0003443557344883756
1847,14,5,9,0.16666666666666666,0.0005261150963225793
1848,15,11,4,0.22,0.0010921488457841047
1849,17,6,11,0.30597014925373134,0.0001749798266333119
1850,17,8,9,0.3787878787878788,0.0005396858937303057
1851,9,4,5,0.19117647058823528,0.00040595690856847936
1852,13,5,8,0.2635135135135135,0.00033315573383938283
1853,20,10,10,0.24172185430463577,0.0005611577999668877
1854,5,0,5,0.3,6.45240993381665e-05
1855,28,16,12,0.5110410094637224,0.0007844446196460407
1856,7,0,7,0.5714285714285714,6.45240993381665e-05
1857,12,3,9,0.3977272727272727,0.00012333135055068742
1858,2,1,1,0.0,0.00011431715222914789
1859,10,4,6,0.25,0.00022865109728980253
1860,24,15,9,0.14757709251101322,0.0009351699016210938
1861,5,2,3,0.5,0.00013958920565108006
1862,7,2,5,0.7777777777777778,0.00014459238880544116
1863,3,1,2,0.0,0.00017082261399722486
1864,3,1,2,0.0,0.00012085938106009335
1865,33,18,15,0.4616228070175439,0.0008197494311021503
1866,7,2,5,0.3,0.00013521187793043632
1867,2,1,1,0.0,0.0005568912920828553
1868,35,16,19,0.7811284046692607,0.0003639198971259872
1869,3,0,3,0.5,6.45240993381665e-05
1870,11,3,8,0.29411764705882354,0.0006426407450672654
1871,9,2,7,0.12857142857142856,0.0005106638553265548
1872,7,2,5,0.25,0.00010062143994459078
1873,31,15,16,0.876940133037694,0.0003455166213376827
1874,30,15,15,0.9346793349168646,0.0003443557344883756
1875,10,3,7,0.36904761904761907,0.00017113698024207567
1876,6,1,5,0.17857142857142858,9.395247923361975e-05
1877,6,2,4,0.3076923076923077,0.00025100223501252106
1878,9,6,3,0.27941176470588236,0.0003163518372336735
1879,7,1,6,0.05,0.0002901087579121631
1880,11,4,7,0.4215686274509804,0.00015655945158985093
1881,10,5,5,0.7073170731707317,0.0002355867740172793
1882,15,3,12,0.46601941747572817,0.0001502216968503821
1883,1,0,1,0.0,6.45240993381665e-05
1884,1,0,1,0.0,6.45240993381665e-05
1885,3,1,2,1.0,0.000132938193799018
1886,5,2,3,0.0,0.00016795993252836515
1887,10,2,8,0.3888888888888889,0.0001070023861229221
1888,2,1,1,0.5,7.823606374221486e-05
1889,2,1,1,0.0,0.0004291135815339865
1890,3,0,3,0.3333333333333333,6.45240993381665e-05
1891,15,8,7,0.40540540540540543,0.0002682657442830672
1892,1,0,1,0.0,6.45240993381665e-05
1893,7,4,3,0.34210526315789475,0.00014256647833231083
1894,1,0,1,0.0,6.45240993381665e-05
1895,9,2,7,0.25,0.0001436316382923055
1896,8,5,3,0.11538461538461539,0.0003455468002055619
1897,5,3,2,0.05,0.000136408646079816
1898,2,0,2,0.0,6.45240993381665e-05
1899,11,3,8,0.16981132075471697,0.00014886293492059487
1900,1,0,1,0.0,6.45240993381665e-05
1901,7,4,3,0.05,0.00018675883124200915
1902,2,1,1,0.0,0.00020034058195501567
1903,8,5,3,0.21428571428571427,0.0002173669483323492
1904,5,2,3,0.0,0.00022286514805066248
1905,5,2,3,0.5,0.00018345922536976717
1906,1,0,1,0.0,6.45240993381665e-05
1907,2,0,2,0.5,6.45240993381665e-05
1908,4,2,2,1.0,0.00016520213449081083
1909,5,2,3,0.0,0.00014132816280075408
1910,3,1,2,0.0,0.0001045736290649621
1911,4,2,2,0.0,0.00022286514805066248
1912,1,1,0,0.0,0.00015030991262825
1913,3,1,2,0.0,0.0002037430344512602
1914,4,2,2,0.0,0.000321881539208417
1915,2,0,2,0.0,6.45240993381665e-05
1916,1,0,1,0.0,6.45240993381665e-05
1917,3,0,3,0.3333333333333333,6.45240993381665e-05
1918,5,2,3,0.3333333333333333,0.00014655367113448068
1919,11,5,6,0.75,0.0002843623739111602
1920,5,2,3,0.5,0.0002782722799868328
1921,4,2,2,1.0,0.0002505408950272486
1922,13,7,6,0.76,0.0003463680241634141
1923,6,2,4,0.0,0.00020304187842924438
1924,2,1,1,0.0,0.00010769647028099528
1925,3,1,2,0.0,0.0001122234006173161
1926,6,3,3,0.0,0.00016561214450945926
1927,5,3,2,0.5,0.0006975877390746171
1928,8,3,5,0.56,0.00013546794466844317
1929,9,4,5,0.1875,0.00028653244219459625
1930,4,2,2,1.0,0.00017335040051265772
1931,8,4,4,0.3333333333333333,0.0003068351752724816
1932,6,2,4,0.34615384615384615,0.0002037924032585179
1933,3,1,2,0.0,0.0001122234006173161
1934,3,1,2,0.0,0.0001122234006173161
1935,4,1,3,0.2,0.00011336660450492782
1936,3,1,2,0.5,0.00011336660450492782
1937,4,2,2,1.0,0.0001787670031368912
1938,1,0,1,0.0,6.45240993381665e-05
1939,2,0,2,0.0,6.45240993381665e-05
1940,3,1,2,0.0,8.280671854356432e-05
1941,1,0,1,0.0,6.45240993381665e-05
1942,3,0,3,0.16666666666666666,6.45240993381665e-05
1943,3,0,3,0.16666666666666666,6.45240993381665e-05
1944,8,4,4,1.0,0.00023437476082458124
1945,2,1,1,0.0,0.0004291135815339865
1946,10,5,5,1.0,0.0002843623739111602
1947,11,5,6,0.78125,0.0002843623739111602
1948,11,5,6,0.78125,0.0002843623739111602
1949,2,0,2,1.0,6.45240993381665e-05
1950,10,5,5,1.0,0.00021404900694109444
1951,3,0,3,0.0,6.45240993381665e-05
1952,3,1,2,0.0,0.00010425188745159252
1953,13,5,8,0.5821917808219178,0.00022641638645833656
1954,11,5,6,0.8,0.00021937452664869136
1955,13,6,7,0.8,0.00025054700859452006
1956,12,5,7,0.6721311475409836,0.0002233437920601131
1957,10,5,5,1.0,0.0002140490069410944
1958,7,3,4,0.3333333333333333,0.00022835007472951635
1959,6,2,4,0.0,0.00013189271844082258
1960,12,6,6,0.6097560975609756,0.00018676344635577632
1961,4,2,2,1.0,0.0002505408950272486
1962,2,1,1,0.0,0.0004291135815339865
1963,2,1,1,0.0,0.0004291135815339865
1964,2,1,1,0.0,0.0002037430344512602
1965,6,2,4,0.46153846153846156,0.00012073921842232679
1966,6,2,4,0.0,0.00018258531050960948
1967,4,1,3,0.0,9.003564603751244e-05
1968,5,2,3,0.0,0.00013013337035031237
1969,4,1,3,0.0,0.0001014001100989494
1970,13,6,7,0.24509803921568626,0.0007318079556999028
1971,10,2,8,0.19767441860465115,0.0001951370504359967
1972,9,4,5,0.5526315789473685,0.00024164088379701487
1973,5,0,5,0.4,6.45240993381665e-05
1974,11,5,6,0.15714285714285714,0.00017427766521932822
1975,7,2,5,0.2222222222222222,0.0003028939784671788
1976,4,1,3,0.0,0.00010453824459903626
1977,3,1,2,0.0,9.414521699312006e-05
1978,16,4,12,0.6555555555555556,0.00013627801878152466
1979,20,5,15,0.4228187919463087,0.000183670576755634
1980,7,4,3,0.2222222222222222,0.00018710496299031545
1981,11,3,8,0.14705882352941177,0.0001993434732615722
1982,2,0,2,0.0,6.45240993381665e-05
1983,18,9,9,0.9861111111111112,0.0003300845266556428
1984,5,1,4,0.3333333333333333,8.193652845627633e-05
1985,3,0,3,0.5,6.45240993381665e-05
1986,7,2,5,0.3157894736842105,0.0001120412977811214
1987,5,2,3,0.0,0.00025178685882982593
1988,2,1,1,0.0,0.0001360029904692074
1989,3,1,2,0.0,0.0001122234006173161
1990,10,4,6,0.34523809523809523,0.00029855519773519556
1991,9,3,6,0.21052631578947367,0.00013109018431744636
1992,5,2,3,0.0,0.0001490143360721603
1993,5,2,3,0.625,0.00010214610735591212
1994,2,1,1,0.0,0.0004291135815339865
1995,40,22,18,0.29552023121387283,0.000758758861674063
1996,18,5,13,0.6637931034482759,0.00018605648393600746
1997,27,14,13,0.5120274914089347,0.0003699872468783027
1998,22,11,11,0.7472527472527473,0.0002809555188623269
1999,26,13,13,0.5390334572490706,0.0003317695173597035
2000,24,12,12,0.6272321428571429,0.00030043320506062014
2001,23,12,11,0.610655737704918,0.0003038676248340722
2002,26,11,15,0.5261194029850746,0.00029576836176750014
2003,25,11,14,0.5737704918032787,0.00030184780959961825
2004,17,8,9,1.0,0.00030630610856043024
2005,27,19,8,0.09628378378378379,0.0005666397260050545
2006,1,0,1,0.0,6.45240993381665e-05
2007,5,0,5,0.6,6.45240993381665e-05
2008,4,2,2,0.0,0.00016145956945852696
2009,3,1,2,0.0,0.00011667786147346867
2010,14,9,5,0.2698412698412698,0.00034420916176920095
2011,9,4,5,0.7777777777777778,0.0002456191355925754
2012,6,3,3,1.0,0.0001912711840603052
2013,27,15,12,0.5465517241379311,0.0005045126625548235
2014,24,12,12,0.6914414414414415,0.00040991363598163723
2015,27,14,13,0.5482758620689655,0.00047569211987056876
2016,26,11,15,0.5695488721804511,0.0004507373972906707
2017,6,2,4,0.1,0.00017847074255834727
2018,4,1,3,1.0,9.003564603751244e-05
2019,8,1,7,0.3,7.344255600195866e-05
2020,25,16,9,0.42338709677419356,0.0004038081046420499
2021,17,8,9,0.48,0.0003145293844289778
2022,14,6,8,0.6311475409836066,0.00019782070667968154
2023,20,9,11,0.4217687074829932,0.00025118159300961565
2024,2,0,2,0.0,6.45240993381665e-05
2025,14,7,7,0.20967741935483872,0.000341456434381205
2026,4,2,2,1.0,0.0001557643045312811
2027,8,4,4,0.4230769230769231,0.00023315916470734055
2028,9,2,7,0.325,0.00010829895758479748
2029,5,2,3,1.0,0.00014823528402564844
2030,21,11,10,0.41964285714285715,0.00029576836176750014
2031,1,0,1,0.0,6.45240993381665e-05
2032,1,0,1,0.0,6.45240993381665e-05
2033,24,11,13,0.7149321266968326,0.0003933322479775125
2034,5,2,3,0.3333333333333333,0.00014309670395001335
2035,12,3,9,0.2558139534883721,0.00011703182801789493
2036,9,3,6,0.3684210526315789,0.00011703182801789493
2037,7,3,4,0.75,0.00011703182801789493
2038,3,1,2,0.0,0.0001122234006173161
2039,2,1,1,0.0,0.0004291135815339865
2040,15,8,7,0.547945205479452,0.0004791917033580988
2041,10,5,5,1.0,0.0003540659510383145
2042,10,5,5,1.0,0.0003540659510383145
2043,10,5,5,1.0,0.00035406595103831454
2044,5,0,5,0.45,6.45240993381665e-05
2045,7,4,3,0.75,0.00021634233386261153
2046,22,16,6,0.11021505376344086,0.0008761244648724351
2047,5,3,2,0.0,0.0002749762201319445
2048,4,2,2,0.0,0.00014453914395723104
2049,31,25,6,0.06188118811881188,0.0013121209062971376
2050,2,0,2,0.0,6.45240993381665e-05
2051,12,4,8,0.38095238095238093,0.0002456191355925754
2052,5,2,3,0.0,0.0001490143360721603
2053,11,5,6,0.8,0.0003628751049704852
2054,4,2,2,0.0,0.00017847074255834727
2055,3,1,2,0.0,0.0001122234006173161
2056,2,0,2,0.5,6.45240993381665e-05
2057,17,7,10,0.23039215686274508,0.00030593863788177226
2058,8,2,6,0.06666666666666667,0.00010562780127447099
2059,2,1,1,0.0,0.0004291135815339865
2060,11,7,4,0.0,0.0003959764538867591
2061,4,2,2,0.0,0.0002597423161117526
2062,6,3,3,0.5,0.00021864713588003388
2063,6,2,4,0.5,0.0001572949544438082
2064,6,0,6,0.13333333333333333,6.45240993381665e-05
2065,18,9,9,0.1452991452991453,0.00038969099364967615
2066,20,16,4,0.13829787234042554,0.00076287559238262
2067,8,5,3,0.12962962962962962,0.00021796153840378013
2068,6,2,4,0.19230769230769232,0.0001868619732741861
2069,7,3,4,0.25,0.000137756418909698
2070,4,1,3,0.16666666666666666,0.0001037276957737528
2071,7,2,5,0.2777777777777778,0.000113038176552414
2072,12,6,6,1.0,0.0004144348771597194
2073,10,5,5,0.5192307692307693,0.00018371172544078752
2074,36,29,7,0.0763016157989228,0.0015564581592364347
2075,7,2,5,0.1111111111111111,0.00030678285772184994
2076,2,1,1,0.0,9.413726919701983e-05
2077,8,2,6,0.8571428571428571,9.976268305900017e-05
2078,3,1,2,0.0,9.881823667852408e-05
2079,3,0,3,0.3333333333333333,6.45240993381665e-05
2080,2,1,1,0.0,8.82478384382987e-05
2081,10,3,7,0.3333333333333333,0.00014133659866218928
2082,5,1,4,0.1111111111111111,0.00014569398673744052
2083,2,1,1,0.0,9.548810755725389e-05
2084,9,3,6,0.7368421052631579,0.00014748287249426655
2085,10,1,9,0.11363636363636363,9.915776153759149e-05
2086,5,2,3,0.5,0.0001602731477700289
2087,34,15,19,0.7650103519668737,0.00024994188050493616
2088,10,4,6,0.5576923076923077,0.00017005970887058836
2089,6,1,5,0.8333333333333334,7.77406846476358e-05
2090,12,3,9,0.4365079365079365,0.00011917766157775524
2091,7,2,5,0.6666666666666666,0.00011968696772211055
2092,11,5,6,0.16981132075471697,0.00021639330467275333
2093,13,5,8,0.5,0.0001630574271836487
2094,6,2,4,0.32142857142857145,0.00018179611645278315
2095,2,1,1,0.0,0.0004291135815339865
2096,21,9,12,0.8374233128834356,0.00024032418688001462
2097,16,6,10,0.40229885057471265,0.0002566545586126518
2098,22,14,8,0.12162162162162163,0.0013901625733220011
2099,5,1,4,0.0,8.193652845627633e-05
2100,19,5,14,0.3106060606060606,0.00019365655385759174
2101,19,12,7,0.09171597633136094,0.00035666115226603944
2102,5,3,2,0.2777777777777778,0.00016160452410077356
2103,5,1,4,0.6111111111111112,9.158403019353972e-05
2104,19,10,9,0.32196969696969696,0.000375072559214722
2105,6,2,4,0.1,0.00017847074255834727
2106,13,7,6,0.3618421052631579,0.0005663529012669297
2107,11,5,6,0.08571428571428572,0.000210245483735495
2108,5,2,3,0.0,0.00013060696233057706
2109,6,3,3,0.0,0.00016939653610420187
2110,5,2,3,0.16666666666666666,0.00014309670395001335
2111,5,2,3,0.16666666666666666,0.0001256346475971745
2112,10,7,3,0.2692307692307692,0.0004147011727896883
2113,8,4,4,0.038461538461538464,0.0002224876380636645
2114,4,1,3,1.0,9.003564603751244e-05
2115,5,3,2,0.5,0.0003820962501745917
2116,35,15,20,0.7504854368932039,0.00024994188050493616
2117,5,4,1,0.3333333333333333,0.0010821535881852765
2118,4,1,3,0.5,9.003564603751244e-05
2119,17,12,5,0.22277227722772278,0.000687553114936174
2120,4,2,2,0.0,0.0001570506399820045
2121,4,1,3,0.5,9.003564603751244e-05
2122,28,14,14,0.3663522012578616,0.0003991232869001185
2123,32,15,17,0.8554502369668247,0.00024994188050493616
2124,8,4,4,0.07692307692307693,0.0001629218278178187
2125,4,1,3,0.0,7.931451998068746e-05
2126,42,28,14,0.26788036410923277,0.00088073179279559
2127,29,18,11,0.32894736842105265,0.0005242878306647593
2128,17,0,17,0.7830882352941176,6.45240993381665e-05
2129,3,1,2,0.0,0.0001122234006173161
2130,9,4,5,0.3157894736842105,0.0003442602386336239
2131,5,2,3,1.0,0.0002458406198610772
2132,34,16,18,0.7619047619047619,0.0002718131631882634
2133,37,18,19,0.6554982817869416,0.00032412748518431136
2134,7,4,3,0.75,0.0003442602386336239
2135,15,9,6,0.13333333333333333,0.00032648461425916164
2136,22,12,10,0.5546448087431693,0.00037949315503621716
2137,2,1,1,0.0,0.0004291135815339865
2138,32,16,16,0.8293838862559242,0.00026315846581440543
2139,38,18,20,0.30762987012987014,0.0005536733302244611
2140,43,17,26,0.5720496894409938,0.0003271706604070582
2141,4,2,2,0.0,0.00017847074255834727
2142,41,17,24,0.5887207702888583,0.00027810938029328896
2143,34,16,18,0.7670807453416149,0.0002545125353062856
2144,4,2,2,1.0,0.00014309495567860333
2145,9,6,3,0.2631578947368421,0.0003412585838827741
2146,6,3,3,1.0,0.00020576269755081774
2147,13,7,6,0.3173076923076923,0.0008238092044246137
2148,66,49,17,0.13379930104842735,0.0012839850266762273
2149,4,0,4,0.25,6.45240993381665e-05
2150,11,5,6,0.2878787878787879,0.00027482439933081707
2151,16,5,11,0.375,0.00014802265070588738
2152,2,0,2,0.0,6.45240993381665e-05
2153,7,3,4,0.5,0.0002079817131118643
2154,1,1,0,0.0,0.00010881295171550889
2155,8,3,5,0.03333333333333333,0.00011896475499526515
2156,5,1,4,0.35,7.36654089408654e-05
2157,11,3,8,0.4411764705882353,0.00028937749538659807
2158,18,8,10,0.41379310344827586,0.0006707729711319887
2159,50,35,15,0.03524590163934426,0.0014413256427574376
2160,12,4,8,0.19047619047619047,0.000401629336213419
2161,4,1,3,1.0,9.003564603751244e-05
2162,12,4,8,0.4603174603174603,0.0001358800588623328
2163,9,3,6,0.35714285714285715,0.00010231371192707713
2164,3,3,0,1.0,0.00012231604167588976
2165,16,7,9,0.37209302325581395,0.0005301888924556132
2166,4,1,3,0.0,9.003564603751244e-05
2167,13,5,8,0.6372549019607843,0.00039085756474235107
2168,2,0,2,0.5,6.45240993381665e-05
2169,9,0,9,0.2916666666666667,6.45240993381665e-05
2170,20,8,12,0.6438356164383562,0.00020615202525596952
2171,3,0,3,0.6666666666666666,6.45240993381665e-05
2172,5,1,4,0.3888888888888889,7.579447690316994e-05
2173,3,1,2,0.0,0.0001122234006173161
2174,33,18,15,0.2071290944123314,0.0006130760283750352
2175,9,4,5,0.1388888888888889,0.00013653862183619838
